행정시,가맹점명,전화번호,주소,데이터기준일자
서귀포시,김고기,,제주특별자치도 서귀포시 신동로67번길 23,2022-03-31
서귀포시,지에스25 서귀보영점,,제주특별자치도 서귀포시 신동로67번길 24,2022-03-31
서귀포시,빈이네 전집,,제주특별자치도 서귀포시 신동로67번길 35,2022-03-31
서귀포시,세라믹라운지,,제주특별자치도 서귀포시 신동로67번길 53,2022-03-31
서귀포시,오직흑돼지(제주에서왔수다),,제주특별자치도 서귀포시 신북로 12,2022-03-31
서귀포시,설봄(제주),,제주특별자치도 서귀포시 신북로 16,2022-03-31
서귀포시,제주의봄,,제주특별자치도 서귀포시 신북로 16,2022-03-31
서귀포시,이민욱제빵소,,제주특별자치도 서귀포시 신북로 28,2022-03-31
서귀포시,세븐먼스,,제주특별자치도 서귀포시 신북로 6,2022-03-31
서귀포시,스퐁스퐁,,제주특별자치도 서귀포시 신서귀로 32,2022-03-31
서귀포시,옛날통닭,,제주특별자치도 서귀포시 신서귀로 39,2022-03-31
서귀포시,크라상점,,제주특별자치도 서귀포시 신서귀로 43,2022-03-31
서귀포시,돈수육,,제주특별자치도 서귀포시 신서귀로 54,2022-03-31
서귀포시,신시가지숯불갈비,,제주특별자치도 서귀포시 신서귀로 56,2022-03-31
서귀포시,밀면맛있는집 서귀포점,,제주특별자치도 서귀포시 신서귀로 58,2022-03-31
서귀포시,그늘집,,제주특별자치도 서귀포시 신서귀로51번길 11,2022-03-31
서귀포시,농업회사법인 제주도화 주식회사,,제주특별자치도 서귀포시 신서귀로76번길 47-7,2022-03-31
서귀포시,서호,,제주특별자치도 서귀포시 신서귀로76번길 6-12,2022-03-31
서귀포시,테디스오,,제주특별자치도 서귀포시 신서로 50,2022-03-31
서귀포시,마담조,,제주특별자치도 서귀포시 신서로 69,2022-03-31
서귀포시,뜻밖의 발견,,제주특별자치도 서귀포시 신서로122번길 38,2022-03-31
서귀포시,파프리카(paprika),,제주특별자치도 서귀포시 신서로32번길 10,2022-03-31
서귀포시,배떡서귀포신시가지,,제주특별자치도 서귀포시 신서로32번길 3,2022-03-31
서귀포시,곱을락,,제주특별자치도 서귀포시 신서로48번길 20-9,2022-03-31
서귀포시,곱을락,,제주특별자치도 서귀포시 신서로48번길 20-9,2022-03-31
서귀포시,제주등대아구찜 서귀포점,,제주특별자치도 서귀포시 신서로48번길 51-4,2022-03-31
서귀포시,구르메스시,,제주특별자치도 서귀포시 신서로48번길 59,2022-03-31
서귀포시,비브레이브,,제주특별자치도 서귀포시 신서로48번길 66,2022-03-31
서귀포시,덕성루,,제주특별자치도 서귀포시 신서로52번길 34,2022-03-31
서귀포시,에르미타주,,제주특별자치도 서귀포시 신서로52번길 3-8,2022-03-31
서귀포시,놀부 신서귀포점,,제주특별자치도 서귀포시 신서로88번길 49,2022-03-31
서귀포시,씨유 서귀신북로점,,제주특별자치도 서귀포시 신서로98번길 74,2022-03-31
서귀포시,팔도실비집신서귀포점,,제주특별자치도 서귀포시 신중남로 26,2022-03-31
서귀포시,다다익고정육식당 신서귀포점,,제주특별자치도 서귀포시 신중로 26-8,2022-03-31
서귀포시,두찜신시가지점,,제주특별자치도 서귀포시 신중로 6,2022-03-31
서귀포시,구산식당,,제주특별자치도 서귀포시 신효로 23,2022-03-31
서귀포시,차롱지에스엘,,제주특별자치도 서귀포시 안덕면 감산로 3,2022-03-31
서귀포시,감산리점빵,,제주특별자치도 서귀포시 안덕면 감천로 182,2022-03-31
서귀포시,율. 13,,제주특별자치도 서귀포시 안덕면 난드르로 13,2022-03-31
서귀포시,멍 우주,,제주특별자치도 서귀포시 안덕면 난드르로 49-75,2022-03-31
서귀포시,제이홍키삼스,,제주특별자치도 서귀포시 안덕면 난드르로21번길 22,2022-03-31
서귀포시,핫마마,,제주특별자치도 서귀포시 안덕면 녹차분재로 193,2022-03-31
서귀포시,벨라모르,,제주특별자치도 서귀포시 안덕면 녹차분재로 44-5,2022-03-31
서귀포시,앳테이블,,제주특별자치도 서귀포시 안덕면 녹차분재로 44-5,2022-03-31
서귀포시,퀸즈샐러드,,제주특별자치도 서귀포시 안덕면 녹차분재로 44-5,2022-03-31
서귀포시,신성휴게마트,,제주특별자치도 서귀포시 안덕면 녹차분재로 45,2022-03-31
서귀포시,한끼두끼,,제주특별자치도 서귀포시 안덕면 녹차분재로 47,2022-03-31
서귀포시,인정김밥,,제주특별자치도 서귀포시 안덕면 녹차분재로 56,2022-03-31
서귀포시,플라워코티지,,제주특별자치도 서귀포시 안덕면 대평감산로 162-7,2022-03-31
서귀포시,제주진미마돈가,,제주특별자치도 서귀포시 안덕면 대평감산로 17,2022-03-31
서귀포시,위토크,,제주특별자치도 서귀포시 안덕면 대평감산로 8,2022-03-31
서귀포시,대평흑돼지,,제주특별자치도 서귀포시 안덕면 대평로 27-1,2022-03-31
서귀포시,비스트로오대평,,제주특별자치도 서귀포시 안덕면 대평로 52-1,2022-03-31
서귀포시,두엔데(Duende),,제주특별자치도 서귀포시 안덕면 덕수동로 27,2022-03-31
서귀포시,낭낭,,제주특별자치도 서귀포시 안덕면 덕수서로163번길 6,2022-03-31
서귀포시,둘치스,,제주특별자치도 서귀포시 안덕면 덕수회관로 107,2022-03-31
서귀포시,빽가한우불고기,,제주특별자치도 서귀포시 안덕면 덕수회관로61번길 40,2022-03-31
서귀포시,페를로,,제주특별자치도 서귀포시 안덕면 덕수회관로74번길 33,2022-03-31
서귀포시,동광분교인디이스트,,제주특별자치도 서귀포시 안덕면 동광로 107,2022-03-31
서귀포시,세븐일레븐 서귀포동광IC점,,제주특별자치도 서귀포시 안덕면 동광로 164,2022-03-31
서귀포시,허브마세리아,,제주특별자치도 서귀포시 안덕면 동광로 222,2022-03-31
서귀포시,원물휴게소,,제주특별자치도 서귀포시 안덕면 동광로 257,2022-03-31
서귀포시,마마뜰,,제주특별자치도 서귀포시 안덕면 동광리 1393-8,2022-03-31
서귀포시,무로이,,제주특별자치도 서귀포시 안덕면 동광본동로 21,2022-03-31
서귀포시,홍칼,,제주특별자치도 서귀포시 안덕면 동광본동로 9,2022-03-31
서귀포시,미레이나,,제주특별자치도 서귀포시 안덕면 병악로 44-33,2022-03-31
서귀포시,고스란,,제주특별자치도 서귀포시 안덕면 병악로 81-40,2022-03-31
서귀포시,블루오션,,제주특별자치도 서귀포시 안덕면 사계남로 102,2022-03-31
서귀포시,감동스낵,,제주특별자치도 서귀포시 안덕면 사계남로 151,2022-03-31
서귀포시,사계향,,제주특별자치도 서귀포시 안덕면 사계남로 161,2022-03-31
서귀포시,사계리2033 길게스트하우스 산과바다사이,,제주특별자치도 서귀포시 안덕면 사계남로 181,2022-03-31
서귀포시,(주)하이드어웨이,,제주특별자치도 서귀포시 안덕면 사계남로 186-8,2022-03-31
서귀포시,마린 68,,제주특별자치도 서귀포시 안덕면 사계남로 197,2022-03-31
서귀포시,사계의시간,,제주특별자치도 서귀포시 안덕면 사계남로 214,2022-03-31
서귀포시,사계223,,제주특별자치도 서귀포시 안덕면 사계남로 223,2022-03-31
서귀포시,삼거리농원,,제주특별자치도 서귀포시 안덕면 사계남로 235,2022-03-31
서귀포시,연월당사계주방/주식회사 케미캐스트,,제주특별자치도 서귀포시 안덕면 사계남로 43,2022-03-31
서귀포시,몽마르카부덴,,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-68,2022-03-31
서귀포시,산방산해물라면오빠네,,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-68,2022-03-31
서귀포시,산방산해물라면오빠집,,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-68,2022-03-31
서귀포시,푸른바당,,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-68,2022-03-31
서귀포시,와플칸플레이사계점,,제주특별자치도 서귀포시 안덕면 사계남로216번길 29,2022-03-31
서귀포시,일리있는,,제주특별자치도 서귀포시 안덕면 사계남로216번길 29,2022-03-31
서귀포시,깔루아,,제주특별자치도 서귀포시 안덕면 사계남로216번길 31,2022-03-31
서귀포시,황금손가락 산방산점,,제주특별자치도 서귀포시 안덕면 사계남로216번길 33,2022-03-31
서귀포시,국수명가,,제주특별자치도 서귀포시 안덕면 사계남로216번길 47,2022-03-31
서귀포시,뼈해장순대해장돈풍년,,제주특별자치도 서귀포시 안덕면 사계남로21번길 13,2022-03-31
서귀포시,사계2499,,제주특별자치도 서귀포시 안덕면 사계남로21번길 31,2022-03-31
서귀포시,정원있는마네,,제주특별자치도 서귀포시 안덕면 사계남로84번길 14,2022-03-31
서귀포시,제주하루빵,,제주특별자치도 서귀포시 안덕면 사계남로84번길 4-28,2022-03-31
서귀포시,주식회사 제담에프앤비 제주호랭이사계점,,제주특별자치도 서귀포시 안덕면 사계로 3,2022-03-31
서귀포시,385아구찜,,제주특별자치도 서귀포시 안덕면 사계로114번길 54-12,2022-03-31
서귀포시,보리타작,,제주특별자치도 서귀포시 안덕면 사계로114번길 54-12,2022-03-31
서귀포시,잇뽕사계,,제주특별자치도 서귀포시 안덕면 사계로114번길 54-12,2022-03-31
서귀포시,달둥이네식당,,제주특별자치도 서귀포시 안덕면 사계로114번길 54-26,2022-03-31
서귀포시,라니시아,,제주특별자치도 서귀포시 안덕면 사계로114번길 87,2022-03-31
서귀포시,임스토랑,,제주특별자치도 서귀포시 안덕면 사계로114번길 87,2022-03-31
서귀포시,한판횟집 산방산점,,제주특별자치도 서귀포시 안덕면 사계로114번길 87,2022-03-31
서귀포시,사계꽃담집,,제주특별자치도 서귀포시 안덕면 사계북로 192,2022-03-31
서귀포시,스누즈(Snooze),,제주특별자치도 서귀포시 안덕면 사계북로 192,2022-03-31
서귀포시,인정궁물떡볶이,,제주특별자치도 서귀포시 안덕면 사계북로 192,2022-03-31
서귀포시,산방산삼춘네,,제주특별자치도 서귀포시 안덕면 사계북로41번길 178-3,2022-03-31
서귀포시,티바두마리치킨사계점,,제주특별자치도 서귀포시 안덕면 사계북로41번길 197,2022-03-31
서귀포시,솔마루,,제주특별자치도 서귀포시 안덕면 사계북로41번길 43-1,2022-03-31
서귀포시,신백정,,제주특별자치도 서귀포시 안덕면 사계신항로 14,2022-03-31
서귀포시,산방산둥둥,,제주특별자치도 서귀포시 안덕면 사계신항로 18,2022-03-31
서귀포시,환이네,,제주특별자치도 서귀포시 안덕면 사계중앙로18번길 5,2022-03-31
서귀포시,주식회사 휘찬/해밀,,제주특별자치도 서귀포시 안덕면 산록남로 786,2022-03-31
서귀포시,주식회사휘찬/제주지점,,제주특별자치도 서귀포시 안덕면 산록남로 788,2022-03-31
서귀포시,사계풍경포시즌,,제주특별자치도 서귀포시 안덕면 산방로 232,2022-03-31
서귀포시,돈고팡산방산점,,제주특별자치도 서귀포시 안덕면 산방로 261,2022-03-31
서귀포시,풍성원식당,,제주특별자치도 서귀포시 안덕면 산방로 312,2022-03-31
서귀포시,씨유(CU)서귀사계중앙로점,,제주특별자치도 서귀포시 안덕면 산방로 363-1,2022-03-31
서귀포시,제주김밥이야기,,제주특별자치도 서귀포시 안덕면 산방로 363-1,2022-03-31
서귀포시,오랑우탄면사무소,,제주특별자치도 서귀포시 안덕면 산방로 367-1,2022-03-31
서귀포시,사계제과버터비,,제주특별자치도 서귀포시 안덕면 산방로 377,2022-03-31
서귀포시,산토샤,,제주특별자치도 서귀포시 안덕면 산방로 415,2022-03-31
서귀포시,댄싱포크,,제주특별자치도 서귀포시 안덕면 산방로388번길 6,2022-03-31
서귀포시,에이에이에이(AAA),,제주특별자치도 서귀포시 안덕면 상창리 1273-1,2022-03-31
서귀포시,레몬비 안덕상천점,,제주특별자치도 서귀포시 안덕면 상천로 12,2022-03-31
서귀포시,은파소리,,제주특별자치도 서귀포시 안덕면 서광남로 106,2022-03-31
서귀포시,1968연희동,,제주특별자치도 서귀포시 안덕면 서광남로 84,2022-03-31
서귀포시,소규모,,제주특별자치도 서귀포시 안덕면 서광남로115번길 12,2022-03-31
서귀포시,제주푸줏간,,제주특별자치도 서귀포시 안덕면 신화역사로 423,2022-03-31
서귀포시,이스탄불바자르케밥,,제주특별자치도 서귀포시 안덕면 신화역사로 445,2022-03-31
서귀포시,동광육거리짬뽕,,제주특별자치도 서귀포시 안덕면 신화역사로 473-2,2022-03-31
서귀포시,동광메밀짬뽕,,제주특별자치도 서귀포시 안덕면 신화역사로 581,2022-03-31
서귀포시,바램,,제주특별자치도 서귀포시 안덕면 신화역사로 611,2022-03-31
서귀포시,더()고팡,,제주특별자치도 서귀포시 안덕면 신화역사로 863,2022-03-31
서귀포시,의문당,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,2022-03-31
서귀포시,영진서광,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 227-1,2022-03-31
서귀포시,서광마을국수,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2022-03-31
서귀포시,소노라,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,2022-03-31
서귀포시,미드나잇 제주,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,2022-03-31
서귀포시,신화돌담집,,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,2022-03-31
서귀포시,비스트로낭,,제주특별자치도 서귀포시 안덕면 일주서로 1479,2022-03-31
서귀포시,담모라면가,,제주특별자치도 서귀포시 안덕면 일주서로 1975-16,2022-03-31
서귀포시,프리튀르,,제주특별자치도 서귀포시 안덕면 중산간서로 1810,2022-03-31
서귀포시,지에스25 서귀서광동리점,,제주특별자치도 서귀포시 안덕면 중산간서로 1882,2022-03-31
서귀포시,서광오거리식당,,제주특별자치도 서귀포시 안덕면 중산간서로 2084,2022-03-31
서귀포시,제주전복치킨,,제주특별자치도 서귀포시 안덕면 중산간서로1813번길 1,2022-03-31
서귀포시,남쪽제비,,제주특별자치도 서귀포시 안덕면 창천중앙로 62,2022-03-31
